Date,Open,High,Low,Close,Adj Close,Volume
2006-05-08,35.102299,35.692101,34.959599,35.577999,11.946773,4681585
2006-05-09,35.673100,35.673100,35.368698,35.425800,11.895666,2817267
2006-05-10,35.863300,36.015598,34.950100,35.007198,11.755105,4228033
2006-05-11,35.007198,35.777699,34.864498,35.444801,11.902049,5553400
2006-05-12,35.102299,35.235500,34.855000,35.149899,11.803022,4300380
2006-05-15,34.759899,35.207001,34.645699,35.102299,11.787040,4817642
2006-05-16,34.893002,35.321098,34.816898,35.102299,11.787040,5287969
2006-05-17,35.197399,35.463799,35.035702,35.197399,11.818972,4562659
2006-05-18,34.721802,34.874001,34.484001,34.493500,11.582609,5137832
2006-05-19,34.579102,34.579102,33.960800,34.293701,11.515518,4312397
2006-05-22,34.436401,34.664700,34.151001,34.151001,11.467598,2796564
2006-05-23,34.055901,34.293701,33.789600,34.074902,11.442048,3116546
2006-05-24,34.055901,34.094002,33.656399,33.875198,11.374990,5145580
2006-05-25,33.875198,33.875198,33.399502,33.513699,11.253597,3684726
2006-05-26,33.703899,34.055901,33.570801,34.008400,11.419717,8481927
2006-05-29,34.388901,34.617199,34.331799,34.465000,11.573041,2742343
2006-05-30,34.360298,34.550598,34.274700,34.455399,11.569817,1726026
2006-05-31,34.084400,34.170101,33.380501,33.380501,11.208871,5286116
2006-06-01,33.770500,34.027401,33.637299,33.913200,11.387751,5352774
2006-06-02,34.436401,34.598099,34.436401,34.484001,11.972914,13721
2006-06-05,34.417400,34.655201,34.398399,34.655201,12.032354,38369
2006-06-06,33.389999,33.494701,33.057098,33.152199,11.510509,5630439
2006-06-07,33.152199,33.485100,33.057098,33.152199,11.510509,4839860
2006-06-08,33.019001,33.095100,32.219898,32.219898,11.186811,4948692
2006-06-09,32.296001,33.266300,32.248501,33.104599,11.493981,7323411
2006-06-13,33.104599,33.104599,32.115299,32.296001,11.213236,5745625
2006-06-14,32.172401,32.533901,31.934500,32.248501,11.196743,4142858
2006-06-15,32.629002,32.695599,32.124802,32.296001,11.213236,10710824
2006-06-16,32.771702,33.000000,32.619499,32.771702,11.378400,3374200
2006-06-19,32.657501,32.771702,32.362598,32.362598,11.236358,2354962
2006-06-20,32.077301,32.248501,31.458900,31.706200,11.008455,5980727
2006-06-21,32.010700,32.467300,31.924999,32.343601,11.229761,3997186
2006-06-22,32.762199,33.285400,32.657501,33.114101,11.497281,3804161
2006-06-23,32.923901,33.171200,32.543400,32.971500,11.447771,2221527
2006-06-26,32.857300,32.904900,32.391201,32.686100,11.348679,2670339
2006-06-27,32.781200,33.076099,32.629002,32.714600,11.358577,2550076
2006-06-28,32.353100,32.714600,32.105801,32.714600,11.358577,3052469
2006-06-29,32.914398,33.180698,32.828800,33.104599,11.493981,3213822
2006-06-30,33.789600,33.998798,33.447102,33.447102,11.612901,9510796
2006-07-03,33.294899,33.960800,33.294899,33.779999,11.728483,5316426
2006-07-04,34.198601,34.198601,33.799099,33.989300,11.801153,3072604
2006-07-05,33.818100,34.141499,33.818100,33.970299,11.794559,1670100
2006-07-06,33.618301,34.274700,33.589802,34.265202,11.896949,2417308
2006-07-07,34.436401,34.484001,33.865700,34.417400,11.949792,2082104
2006-07-10,34.208099,34.502998,34.103500,34.502998,11.979511,2646546
2006-07-11,34.379299,34.474499,33.932301,34.036900,11.817677,2541314
2006-07-12,34.246201,34.274700,33.875198,34.055901,11.824275,3263694
2006-07-13,33.770500,33.856098,33.437599,33.561199,11.652517,3490511
2006-07-14,33.104599,33.285400,32.686100,32.686100,11.348679,2948995
2006-07-17,32.419701,32.581402,32.077301,32.581402,11.312326,3582597
2006-07-18,32.353100,32.743099,32.248501,32.267502,11.203341,2622417
2006-07-19,32.495800,32.695599,32.219898,32.219898,11.186811,3822916
2006-07-20,32.705101,33.218800,32.647999,33.057098,11.477489,3602151
2006-07-21,32.904900,33.037998,32.771702,32.952400,11.441141,1949121
2006-07-24,32.733601,33.047600,32.514801,32.914398,11.427943,1933889
2006-07-25,33.437599,33.656399,33.389999,33.551701,11.649219,4234149
2006-07-26,33.770500,33.865700,32.933399,33.294899,11.560054,4440883
2006-07-27,33.294899,34.036900,33.199799,34.008400,11.807783,4064923
2006-07-28,34.017899,34.274700,33.504200,33.932301,11.781363,6864791
2006-07-31,34.274700,34.465000,33.970299,34.151001,11.857293,4120632
2006-08-01,34.008400,34.331799,33.960800,34.151001,11.857293,1875268
2006-08-02,34.008400,34.055901,33.675400,33.922699,11.778027,3988191
2006-08-03,34.132000,34.312801,34.094002,34.293701,11.906840,4231361
2006-08-04,34.312801,34.388901,33.875198,34.055901,11.824275,3714257
2006-08-07,33.865700,34.179600,33.761002,34.179600,11.867225,2593164
2006-08-08,34.350800,34.740799,34.132000,34.655201,12.032354,4265058
2006-08-09,34.436401,34.521999,34.122501,34.341301,11.923369,4611586
2006-08-10,34.227100,34.721802,34.008400,34.607700,12.015862,4690402
2006-08-11,34.445900,34.531601,34.198601,34.436401,11.956388,4055396
2006-08-14,34.379299,34.864498,34.303200,34.740799,12.062075,2690575
2006-08-15,34.769402,34.874001,34.369801,34.531601,11.989438,2060631
2006-08-16,34.912102,34.969200,34.636200,34.816898,12.088496,3428124
2006-08-17,35.007198,35.007198,34.778900,34.997700,12.151273,3733366
2006-08-18,35.035702,35.035702,34.645699,34.750401,12.065407,3157255
2006-08-21,34.855000,35.083302,34.835999,34.912102,12.121552,3212488
2006-08-22,34.912102,34.950100,34.484001,34.626701,12.022460,2632622
2006-08-23,34.560101,34.721802,34.217602,34.588600,12.009232,3408244
2006-08-24,34.255699,34.521999,33.694401,33.884701,11.764835,5226202
2006-08-25,33.703899,34.103500,33.656399,34.103500,11.840802,7071140
2006-08-28,34.094002,34.103500,33.723000,33.913200,11.774730,2284761
2006-08-29,33.960800,34.284199,33.960800,34.255699,11.893648,2697902
2006-08-30,34.465000,34.484001,34.293701,34.360298,11.929962,2157382
2006-08-31,34.521999,34.588600,34.360298,34.550598,11.996037,2780611
2006-09-01,34.484001,34.550598,34.055901,34.179600,11.867225,2965697
2006-09-04,34.293701,34.579102,34.284199,34.445900,11.959683,4393609
2006-09-05,34.512501,34.864498,34.493500,34.721802,12.055482,3020827
2006-09-06,34.674301,34.921600,34.322300,34.436401,11.956388,2545094
2006-09-07,34.341301,34.588600,34.160599,34.436401,11.956388,2391851
2006-09-08,34.312801,34.617199,34.179600,34.493500,11.976212,2135877
2006-09-11,34.617199,34.617199,34.217602,34.217602,11.880419,3278911
2006-09-12,34.322300,34.617199,34.160599,34.436401,11.956388,4100169
2006-09-13,34.560101,34.702801,34.502998,34.626701,12.022460,3164015
2006-09-14,34.740799,34.912102,34.626701,34.893002,12.114918,3621013
2006-09-15,34.731300,34.807400,34.531601,34.579102,12.005932,2591006
2006-09-18,34.788399,35.244999,34.750401,35.140400,12.200816,4861334
2006-09-19,35.244999,35.378201,35.102299,35.111801,12.190886,4585338
2006-09-20,34.950100,35.007198,34.683800,34.855000,12.101725,3669715
2006-09-21,34.883499,34.931099,34.293701,34.465000,11.966317,9026568
2006-09-22,34.198601,34.436401,34.017899,34.246201,11.890350,3771145
2006-09-25,34.198601,34.607700,34.198601,34.398399,11.943194,3873575
2006-09-26,34.598099,34.598099,34.008400,34.293701,11.906840,2622125
2006-09-27,34.607700,34.778900,34.303200,34.579102,12.005932,3103978
2006-09-28,34.588600,34.721802,34.465000,34.569599,12.002634,2148489
2006-09-29,34.702801,34.912102,34.664700,34.912102,12.121552,4388419
2006-10-02,34.950100,35.368698,34.845501,35.007198,12.154570,1626325
2006-10-03,35.207001,35.330601,34.864498,35.149899,12.204114,13045117
2006-10-04,35.273602,35.435299,35.073799,35.283100,12.250360,2405482
2006-10-05,35.644600,35.891899,35.625500,35.853802,12.448508,4268466
2006-10-06,35.787300,35.815800,35.482800,35.720699,12.402299,2236995
2006-10-09,35.711201,35.711201,35.368698,35.435299,12.303207,2220961
2006-10-10,35.558899,35.673100,35.454300,35.673100,12.385771,2290833
2006-10-11,35.577999,35.996498,35.577999,35.863300,12.451811,2571168
2006-10-12,35.863300,35.939400,35.654099,35.787300,12.425425,1961013
2006-10-13,36.006001,36.396099,36.006001,36.101200,12.534409,4427112
2006-10-16,36.053600,36.139198,35.815800,36.006001,12.501356,2769988
2006-10-17,35.958500,36.053600,35.435299,35.654099,12.379174,4293105
2006-10-18,35.435299,35.863300,35.435299,35.768200,12.418790,2355770
2006-10-19,36.072601,36.072601,35.244999,35.597000,12.359351,2535640
2006-10-20,35.825298,35.920399,35.435299,35.768200,12.418790,2497926
2006-10-23,35.910900,36.034599,35.768200,35.825298,12.438614,1878074
2006-10-24,36.091702,36.424599,36.053600,36.101200,12.534409,5393566
2006-10-25,36.053600,36.358002,35.777699,36.205799,12.570724,2839261
2006-10-26,36.434101,36.671902,36.434101,36.605400,12.709469,4045517
2006-10-27,36.491199,36.976299,36.386600,36.434101,12.649994,11668849
2006-10-29,36.148701,36.605400,36.148701,36.367500,12.626868,2308578
2006-10-30,36.158199,36.453201,36.158199,36.320000,12.610376,3519505
2006-10-31,36.339001,36.805099,36.329498,36.567299,12.696240,3373894
2006-11-01,36.253399,36.424599,35.872898,36.339001,12.616975,5551935
2006-11-02,37.099998,37.765900,36.748001,37.670799,13.079379,10295468
2006-11-05,37.480499,37.823002,37.480499,37.775398,13.115695,6023500
2006-11-06,37.813499,38.403301,37.813499,38.241600,13.277556,4867000
2006-11-07,38.241600,38.555500,38.241600,38.241600,13.277556,4376446
2006-11-08,38.165501,38.374699,37.670799,37.851501,13.142119,5615614
2006-11-09,36.985901,37.014400,36.576801,36.729000,13.156981,19801064
2006-11-12,38.051300,38.431801,38.051300,38.431801,13.766956,4730
2006-11-13,37.480499,37.537601,37.052399,37.337799,13.375065,9697455
2006-11-14,37.347401,37.575699,37.052399,37.328300,13.371663,2394497
2006-11-15,37.432999,37.452000,36.738499,36.909801,13.221750,3128577
2006-11-16,36.843201,37.356899,36.786098,37.337799,13.375065,3308178
2006-11-19,37.337799,37.461498,36.243900,36.300900,13.003631,4896531
2006-11-20,36.386600,36.624401,36.139198,36.196301,12.966159,4106812
2006-11-21,36.624401,36.652901,36.300900,36.538799,13.088849,3735908
2006-11-22,36.624401,36.995399,36.538799,36.995399,13.252411,3546590
2006-11-23,36.643398,36.862202,36.396099,36.586300,13.105864,4006856
2006-11-26,36.262901,36.576801,36.253399,36.434101,13.051343,2303832
2006-11-27,36.072601,36.310501,35.958500,36.148701,12.949112,4327082
2006-11-28,36.291401,37.128601,36.025101,37.128601,13.300126,4767542
2006-11-29,37.290298,37.404400,36.985901,37.271301,13.351244,4161550
2006-11-30,37.147598,37.318802,36.595798,36.719501,13.153582,3177290
2006-12-03,36.529301,36.890701,36.500702,36.529301,13.085447,2971561
2006-12-04,36.995399,37.071499,36.510201,36.510201,13.078607,4716414
2006-12-05,36.557800,36.957298,36.529301,36.957298,13.238765,3908952
2006-12-06,36.814602,37.195099,36.814602,37.195099,13.323949,1841709
2006-12-07,37.052399,37.185600,36.652901,36.729000,13.156981,3433903
2006-12-10,36.814602,37.176102,36.691002,36.900200,13.218308,3068235
2006-12-11,36.767101,37.090500,36.767101,36.862202,13.204697,2562594
2006-12-12,37.185600,37.271301,37.004902,37.118999,13.296686,2213301
2006-12-13,37.480499,37.718300,37.337799,37.718300,13.511370,2763746
2006-12-14,37.670799,37.861000,37.452000,37.670799,13.494352,2733432
2006-12-17,37.765900,38.051300,37.632702,38.051300,13.630653,2842647
2006-12-18,38.041801,38.070301,37.746899,37.861000,13.562483,3073348
2006-12-19,38.041801,38.393799,37.975201,38.155899,13.668119,3390136
2006-12-20,38.479401,38.479401,38.146400,38.298599,13.719243,9017728
2006-12-21,38.213001,38.622101,38.146400,38.584000,13.821479,9076529
2006-12-26,38.603001,38.669601,38.289101,38.526901,13.801023,1010646
2006-12-27,38.526901,38.707699,38.384300,38.488899,13.787410,1451334
2006-12-28,38.622101,38.669601,38.384300,38.431801,13.766956,1074505
2007-01-01,38.431801,38.793301,38.431801,38.679100,13.855542,1142391
2007-01-02,39.002602,39.002602,38.517399,38.526901,13.801023,2084311
2007-01-03,38.251099,38.403301,38.060799,38.060799,13.634057,3111998
2007-01-04,38.146400,38.336700,37.946701,38.051300,13.630653,2170773
2007-01-07,37.813499,38.127399,37.670799,37.813499,13.545468,2874352
2007-01-08,38.279598,38.431801,38.089401,38.431801,13.766956,2204995
2007-01-09,38.355701,38.469898,37.708801,37.718300,13.511370,3643127
2007-01-10,37.813499,38.089401,37.585201,37.908600,13.579540,2512521
2007-01-11,38.136902,38.431801,37.908600,38.431801,13.766956,2247605
2007-01-14,38.336700,38.507900,38.127399,38.431801,13.766956,1551289
2007-01-15,38.289101,38.641102,38.241600,38.355701,13.739697,2122258
2007-01-16,38.289101,38.431801,38.032299,38.070301,13.637460,2182585
2007-01-17,38.184502,38.431801,38.051300,38.298599,13.719243,4425756
2007-01-18,38.070301,38.584000,38.070301,38.488899,13.787410,6222173
2007-01-21,38.526901,38.897900,38.526901,38.707699,13.865788,2693296
2007-01-22,38.584000,38.669601,38.384300,38.498402,13.790813,2525018
2007-01-23,38.526901,38.669601,38.298599,38.431801,13.766956,3887209
2007-01-24,38.479401,38.802799,38.317699,38.355701,13.739697,7328526
2007-01-28,38.355701,38.355701,37.937099,38.098900,13.647705,3287629
2007-01-29,38.022800,38.365200,37.956200,38.365200,13.743099,2988952
2007-01-30,38.479401,38.660099,38.384300,38.450802,13.773763,4634706
2007-01-31,38.526901,38.983601,38.450802,38.793301,13.896453,4387904
2007-02-01,38.983601,38.993099,38.698200,38.812302,13.903257,2413428
2007-02-04,38.812302,39.012100,38.622101,38.726700,13.872595,2378319
2007-02-05,38.907501,39.306999,38.745701,39.268902,14.066822,2676165
2007-02-06,39.249901,39.278500,39.021599,39.069199,13.995282,3266525
2007-02-07,39.135799,39.306999,38.793301,39.021599,13.978231,3276555
2007-02-08,39.126301,39.440201,38.888401,39.173801,14.032756,3049693
2007-02-11,39.078701,39.192799,38.917000,38.964500,13.957781,3457399
2007-02-12,39.002602,39.297501,38.917000,39.078701,13.998690,2866030
2007-02-13,39.097698,39.202400,38.926498,39.078701,13.998690,3331185
2007-02-14,39.287998,39.287998,39.002602,39.145302,14.022547,2553993
2007-02-15,38.964500,39.002602,38.422298,38.564999,13.814669,3533024
2007-02-18,38.840900,39.069199,38.698200,38.859901,13.920306,2716041
2007-02-19,38.831299,38.888401,38.631599,38.641102,13.841932,2819746
2007-02-20,38.660099,38.717201,38.469898,38.526901,13.801023,4143880
2007-02-21,38.698200,39.316502,38.593498,39.297501,14.077064,4187380
2007-02-22,39.297501,39.459202,39.107201,39.107201,14.008896,6101788
2007-02-25,38.955002,39.202400,38.878899,39.145302,14.022547,2885426
2007-02-26,39.050201,39.145302,38.603001,38.698200,13.862389,4000594
2007-02-27,37.908600,38.450802,37.813499,38.393799,13.753340,7705790
2007-02-28,38.450802,38.574501,37.956200,37.956200,13.596586,5215615
2007-03-01,38.003700,38.203499,37.727901,37.956200,13.596586,3893137
2007-03-04,37.594700,37.908600,37.490002,37.537601,13.446636,4334792
2007-03-05,37.499599,38.241600,37.195099,38.241600,13.698821,5777489
2007-03-06,38.241600,38.431801,37.937099,38.089401,13.644300,5498156
2007-03-07,37.861000,38.355701,37.242699,38.355701,13.739697,3773508
2007-03-08,38.479401,38.479401,37.908600,38.032299,13.623847,5130090
2007-03-11,37.775398,38.469898,37.775398,38.422298,13.763551,3792035
2007-03-12,38.289101,38.431801,37.975201,38.013199,13.617006,3689591
2007-03-13,38.289101,38.431801,37.975201,38.013199,13.617006,3689879
2007-03-14,38.241600,38.422298,37.937099,38.403301,13.756747,10061165
2007-03-15,38.241600,38.336700,37.765900,38.194000,13.681773,3956626
2007-03-18,37.956200,38.222500,37.851501,37.918098,13.582937,4186610
2007-03-19,38.260601,38.431801,38.174999,38.174999,13.674964,4443989
2007-03-20,38.260601,38.479401,38.165501,38.165501,13.671559,2087356
2007-03-21,38.526901,38.745701,38.422298,38.745701,13.879399,3522872
2007-03-22,38.574501,38.783798,38.384300,38.622101,13.835126,2406592
2007-03-26,38.536400,38.859901,38.536400,38.859901,13.920306,2506594
2007-03-27,38.660099,38.717201,38.479401,38.479401,13.784009,2578649
2007-03-28,38.251099,38.498402,37.937099,38.165501,13.671559,4168371
2007-03-29,38.041801,38.289101,38.032299,38.194000,13.681773,4753534
2007-03-30,38.327202,38.660099,38.289101,38.431801,13.766956,9916535
2007-04-02,38.441299,38.546001,38.060799,38.070301,13.637460,3425457
2007-04-03,38.317699,38.717201,38.070301,38.717201,13.869194,4794737
2007-04-04,38.955002,39.335499,38.859901,39.192799,14.039559,4452303
2007-04-05,39.078701,39.354599,39.078701,39.297501,14.077064,2352163
2007-04-10,39.240398,40.029999,39.240398,39.944401,14.308799,4380856
2007-04-11,39.953899,40.343899,39.668499,40.172699,14.390575,3720452
2007-04-12,40.058498,40.429501,39.820702,40.239300,14.414434,3422799
2007-04-13,40.638802,40.657799,40.220200,40.486599,14.503022,3267458
2007-04-16,40.572201,41.523499,40.572201,41.276100,14.785835,5640771
2007-04-17,41.799400,41.808899,41.057400,41.076401,14.714299,5307952
2007-04-18,40.914700,42.141800,40.914700,41.875500,15.000550,5848374
2007-04-19,41.846901,41.856400,41.057400,41.295200,14.792678,4849642
2007-04-20,41.609100,41.846901,41.314201,41.570999,14.891471,3181661
2007-04-23,41.609100,42.027699,41.228600,41.609100,14.905125,4206924
2007-04-24,41.380798,41.980099,41.295200,41.352200,14.813095,3572310
2007-04-26,41.352200,41.371300,40.876598,41.085899,14.717700,5732333
2007-04-27,40.905201,41.266602,40.828999,41.057400,14.707495,14175963
2007-04-30,41.466400,41.475899,40.886101,40.905201,14.652973,3206515
2007-05-01,40.791000,41.057400,40.733898,40.857601,14.635921,3206007
2007-05-02,41.095402,41.685200,41.076401,41.675701,14.928978,4017533
2007-05-03,41.542500,41.856400,41.342701,41.856400,14.993709,3908306
2007-05-04,41.875500,42.141800,41.799400,41.970600,15.034616,2116970
2007-05-07,41.903999,42.474800,41.666199,42.379601,15.181128,2494313
2007-05-08,42.103802,42.522301,41.961102,42.160801,15.102749,2314634
2007-05-09,42.094200,42.265499,41.770802,41.913502,15.014163,2921277
2007-05-10,41.238098,41.666199,41.000301,41.570999,14.891471,6033238
2007-05-11,41.000301,41.295200,40.933701,40.933701,14.663183,5952695
2007-05-14,41.190498,41.266602,41.009800,41.143002,14.738158,4338509
2007-05-15,40.971699,41.095402,40.448502,40.486599,14.503022,5401314
2007-05-16,40.648300,40.743401,40.343899,40.572201,14.533687,3172849
2007-05-17,40.905201,41.085899,40.562698,41.085899,14.717700,5093465
2007-05-18,41.076401,41.190498,40.828999,40.886101,14.646132,3129742
2007-05-21,41.219101,41.238098,40.990799,40.990799,14.683636,4154066
2007-05-22,40.914700,41.095402,40.638802,40.695900,14.577997,4793255
2007-05-23,40.524601,41.190498,40.524601,40.857601,14.635921,4850233
2007-05-24,40.572201,40.733898,40.429501,40.429501,14.482568,4708329
2007-05-25,39.972900,40.362900,39.963402,40.144100,14.380332,11315898
2007-05-28,40.429501,40.524601,39.982399,40.115601,14.370126,3502740
